"SYMBOL","GENENAME","ENTREZID","iso_ref","gene_ref","isoform_id","gene_id","condition_1","condition_2","gene_biotype","iso_biotype","gene_overall_mean","gene_value_1","gene_value_2","gene_stderr_1","gene_stderr_2","gene_log2_fold_change","gene_q_value","iso_overall_mean","iso_value_1","iso_value_2","iso_stderr_1","iso_stderr_2","iso_log2_fold_change","iso_q_value","IF_overall","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","PTC","IR","switchConsequencesGene"
"Clint1","clathrin interactor 1","216705","isoComp_00014442","geneComp_00004050","ENSMUST00000133715.2","Clint1","sgC9","sgNTC","protein_coding","protein_coding_CDS_not_defined",70.9207805051621,70.2504599242829,71.5911010860414,1.40831769085262,0.363813722364224,0.0272687530524712,NA,1.44950550145146,1.75456077758383,1.14445022531909,0.139477974947094,0.0159948260786951,-0.612103150429548,NA,0.0205333333333333,0.0250666666666667,0.016,-0.00906666666666667,0.245742662077154,2.35443743880039e-05,FALSE,2,FALSE
"Zfp235","zinc finger protein 235","56525","isoComp_00081360","geneComp_00025800","ENSMUST00000205834.2","Zfp235","sgC9","sgNTC","protein_coding","retained_intron",3.21453338463788,2.97941012722041,3.44965664205535,0.293441892218705,0.77934161339717,0.210768024120484,NA,0.06487003253757,0.0760281534882001,0.0537119115869399,0.0282082557516121,0.0110708995493595,-0.433245747891606,NA,0.022,0.0264333333333333,0.0175666666666667,-0.00886666666666667,0.873392193585523,0.000987795251680925,FALSE,1,FALSE
"Trnau1ap","tRNA selenocysteine 1 associated protein 1","71787","isoComp_00076083","geneComp_00024547","ENSMUST00000146166.8","Trnau1ap","sgC9","sgNTC","protein_coding","retained_intron",51.9824326543639,51.0299724249515,52.9348928837763,1.74615254310068,3.46108207924372,0.0528639774853309,NA,1.17865466541021,0.942043765062016,1.41526556575841,0.158535478815966,0.0914513838019371,0.582130957397517,NA,0.0226,0.0183,0.0269,0.0086,0.394882997351715,0.000506982482228564,FALSE,2,TRUE
"Tra2a","transformer 2 alpha","101214","isoComp_00075401","geneComp_00024377","ENSMUST00000204818.2","Tra2a","sgC9","sgNTC","protein_coding","retained_intron",36.5514515393111,29.2593401221486,43.8435629564735,0.898870725569223,1.47160506640091,0.583303841091658,NA,0.369140592102837,0.423083948269463,0.315197235936211,0.111509550297855,0.052786063767117,-0.41333170659968,NA,0.0106833333333333,0.0142333333333333,0.00713333333333333,-0.0071,0.36611688201268,6.10546969030525e-09,TRUE,1,TRUE
"Rif1","replication timing regulatory factor 1","51869","isoComp_00061806","geneComp_00021060","ENSMUST00000125376.8","Rif1","sgC9","sgNTC","protein_coding","protein_coding",17.1471172785896,7.6448755118095,26.6493590453698,1.3262035208763,5.52309091454581,1.80019127395735,NA,0.282184563438605,0.193867512546318,0.370501614330893,0.144461191961582,0.125922435783811,0.900270682608039,NA,0.0173166666666667,0.0208666666666667,0.0137666666666667,-0.0071,0.857920378156949,0.000131065900590856,FALSE,1,TRUE
"Dguok","deoxyguanosine kinase","27369","isoComp_00018313","geneComp_00004986","ENSMUST00000147060.2","Dguok","sgC9","sgNTC","protein_coding","retained_intron",38.0866638727919,44.5296101105706,31.6437176350132,1.02398987358284,1.8499980101101,-0.492713979315597,NA,0.577612627109408,0.562805175272669,0.592420078946146,0.304892150350773,0.164189359879508,0.0727253291641421,NA,0.0158166666666667,0.0123666666666667,0.0192666666666667,0.0069,0.77785475874674,8.16503549573397e-12,FALSE,1,TRUE
"Bclaf1","BCL2-associated transcription factor 1","72567","isoComp_00009264","geneComp_00002708","ENSMUST00000191143.2","Bclaf1","sgC9","sgNTC","protein_coding","retained_intron",36.055519671008,33.2934680169831,38.8175713250329,1.73250280528069,1.54224982092831,0.221409050658711,NA,0.669690754520824,0.731306266432657,0.608075242608992,0.0970888335767436,0.113655056118467,-0.26228722872521,NA,0.0186833333333333,0.0219,0.0154666666666667,-0.00643333333333333,0.638495633651413,2.74075147208221e-05,FALSE,2,TRUE
"Chtf18","CTF18, chromosome transmission fidelity factor 18","214901","isoComp_00014007","geneComp_00003930","ENSMUST00000168914.2","Chtf18","sgC9","sgNTC","protein_coding","retained_intron",33.6414032033871,27.1752381671043,40.1075682396699,0.976532962156548,1.58590313529459,0.561410690924517,NA,0.624713475071467,0.602602226074366,0.646824724068568,0.10234287460796,0.100436599091861,0.100557824371503,NA,0.0193666666666667,0.0223666666666667,0.0163666666666667,-0.006,0.751163143344288,0.00742658923505835,FALSE,3,FALSE
"Ube2q2","ubiquitin-conjugating enzyme E2Q family member 2","109161","isoComp_00077584","geneComp_00024868","ENSMUST00000148468.2","Ube2q2","sgC9","sgNTC","protein_coding","retained_intron",8.74206747587597,8.12619444191639,9.35794050983555,0.22037145017532,0.2726595669671,0.203377756487838,NA,0.152950344449539,0.166841381823186,0.139059307075893,0.0858816578206296,0.00756027074644121,-0.246569454334757,NA,0.0177166666666667,0.0205,0.0149333333333333,-0.00556666666666667,0.930555577925105,2.28283678352561e-13,FALSE,1,TRUE
"Bscl2","BSCL2 lipid droplet biogenesis associated, seipin","14705","isoComp_00009972","geneComp_00002879","ENSMUST00000159571.8","Bscl2","sgC9","sgNTC","protein_coding","retained_intron",18.4436817480642,20.9181395830757,15.9692239130527,0.579721463597838,0.109739238827637,-0.389246727799316,NA,0.270786744758128,0.259948531178789,0.281624958337468,0.0548750091226249,0.0295362886480736,0.111429829163392,NA,0.0149666666666667,0.0123,0.0176333333333333,0.00533333333333333,0.783028305520768,0.00103436046747234,TRUE,2,TRUE
"Prdm11","PR domain containing 11","100042784","isoComp_00057703","geneComp_00020146","ENSMUST00000111274.9","Prdm11","sgC9","sgNTC","protein_coding","protein_coding",3.72375473513162,1.82739985883405,5.62010961142918,0.34676269298613,0.42166187866672,1.61549738715206,NA,0.0616137250855535,0.0204438714788229,0.102783578692284,0.0204438714788229,0.0408921168257219,1.8893332864792,NA,0.0163666666666667,0.0138666666666667,0.0188666666666667,0.005,0.778619361140509,0.0125033523860044,FALSE,1,TRUE
"Cep70","centrosomal protein 70","68121","isoComp_00013328","geneComp_00003752","ENSMUST00000190078.7","Cep70","sgC9","sgNTC","protein_coding","protein_coding",11.3839085546295,13.3900201004749,9.37779700878418,1.21818927955212,0.319006045483823,-0.51337661268705,NA,0.186703159670773,0.247870671220002,0.125535648121544,0.0921894290183963,0.118300369990559,-0.927975344131563,NA,0.0166,0.0190666666666667,0.0141333333333333,-0.00493333333333333,0.827211315081753,0.000126036615894393,TRUE,1,TRUE
"2410004B18Rik","RIKEN cDNA 2410004B18 gene","66421","isoComp_00000894","geneComp_00000357","ENSMUST00000138876.2","2410004B18Rik","sgC9","sgNTC","protein_coding","retained_intron",24.8492026040891,25.1696965550643,24.5287086531139,1.18600400881697,1.37060669771017,-0.0372015676628325,NA,0.634709038655057,0.737446949619179,0.531971127690935,0.446049746965905,0.33961142617436,-0.463755189770363,NA,0.0257833333333333,0.0282333333333333,0.0233333333333333,-0.0049,0.974352908612583,0.03749873364348,FALSE,1,TRUE
"Smug1","single-strand selective monofunctional uracil DNA glycosylase","71726","isoComp_00068251","geneComp_00022714","ENSMUST00000229429.2","Smug1","sgC9","sgNTC","protein_coding","retained_intron",14.4558675497572,16.0985220634355,12.8132130360788,1.16198843889613,1.31439507638695,-0.329066339915808,NA,0.411945307231794,0.433865295662204,0.390025318801384,0.0519220981566807,0.168832184443842,-0.150030598206086,NA,0.02925,0.0269666666666667,0.0315333333333333,0.00456666666666666,0.953347852135489,0.00493858522044616,FALSE,1,FALSE
"Stau1","staufen double-stranded RNA binding protein 1","20853","isoComp_00070372","geneComp_00023206","ENSMUST00000142481.8","Stau1","sgC9","sgNTC","protein_coding","retained_intron",45.6357112287252,51.7973856300319,39.4740368274185,0.550837904251864,0.901413990923771,-0.391888284592167,NA,0.937510096730232,1.16823570675584,0.706784486704626,0.0783483869513071,0.101279146170032,-0.717016861303361,NA,0.0203333333333333,0.0226,0.0180666666666667,-0.00453333333333333,0.753326812560865,8.91024679193583e-06,FALSE,1,FALSE
"Dgcr2","DiGeorge syndrome critical region gene 2","13356","isoComp_00018246","geneComp_00004973","ENSMUST00000135229.8","Dgcr2","sgC9","sgNTC","protein_coding","retained_intron",29.0970487251909,26.6845599436959,31.5095375066858,0.47244944364101,1.93733716590842,0.239700599397684,NA,0.462925716408291,0.489473575564391,0.436377857252191,0.0581848533218306,0.0673265626105988,-0.162142891381774,NA,0.0161833333333333,0.0184,0.0139666666666667,-0.00443333333333333,0.78988738502854,0.00752683581486851,FALSE,1,FALSE
"Ttc23","tetratricopeptide repeat domain 23","67009","isoComp_00076614","geneComp_00024676","ENSMUST00000133710.8","Ttc23","sgC9","sgNTC","protein_coding","retained_intron",10.5712413368625,12.1811157734363,8.96136690028862,1.21298370712523,1.63869086472193,-0.442430452791078,NA,0.134882719290618,0.135589693307028,0.134175745274209,0.0397301964592954,0.023217645518574,-0.0140797468169345,NA,0.0129666666666667,0.0107666666666667,0.0151666666666667,0.0044,0.949537374642563,3.39768220418014e-08,FALSE,1,TRUE
"Med13l","mediator complex subunit 13-like","76199","isoComp_00045467","geneComp_00017094","ENSMUST00000202538.4","Med13l","sgC9","sgNTC","protein_coding","retained_intron",10.8519283424185,11.7335793654461,9.97027731939078,0.425338673901576,0.488129345626297,-0.234720390369209,NA,0.248708240834975,0.292908050924202,0.204508430745749,0.024107604795613,0.0731772838591479,-0.497845573156008,NA,0.0230166666666667,0.0252,0.0208333333333333,-0.00436666666666666,0.872448072088632,0.0291516842561369,FALSE,1,FALSE
"Ubr2","ubiquitin protein ligase E3 component n-recognin 2","224826","isoComp_00077743","geneComp_00024900","ENSMUST00000224759.2","Ubr2","sgC9","sgNTC","protein_coding","retained_intron",33.0763466757278,32.9003992328273,33.2522941186282,0.449062922780751,0.409642209542705,0.015344147762681,NA,0.807355222978907,0.873717671886772,0.740992774071042,0.0896626455409555,0.128798377951707,-0.23478650786159,NA,0.0243833333333333,0.0265333333333333,0.0222333333333333,-0.0043,0.867256616670441,0.0361350625789167,FALSE,2,FALSE
"Rbm7","RNA binding motif protein 7","67010","isoComp_00060908","geneComp_00020863","ENSMUST00000213276.2","Rbm7","sgC9","sgNTC","protein_coding","protein_coding",43.4660682968989,44.5207429368892,42.4113936569086,0.393857906095688,0.239224026589856,-0.0700096633908219,NA,0.563014569697069,0.488217012853922,0.637812126540215,0.0599479225569166,0.0378108098089809,0.378801187701865,NA,0.0130166666666667,0.0109666666666667,0.0150666666666667,0.0041,0.703350362570479,0.0256080335128144,FALSE,1,TRUE
"Tom1l2","target of myb1-like 2 (chicken)","216810","isoComp_00075031","geneComp_00024304","ENSMUST00000102682.5","Tom1l2","sgC9","sgNTC","protein_coding","protein_coding",38.2603977250014,41.1694049742177,35.3513904757852,1.43622240429055,0.561891977355994,-0.219747978456855,NA,0.841504062902122,0.833956408057861,0.849051717746384,0.106988315459241,0.349829781796623,0.0255765060437428,NA,0.0222,0.0201666666666667,0.0242333333333333,0.00406666666666667,0.98801744529749,6.26006279759598e-05,FALSE,1,FALSE
"Atad2","ATPase family, AAA domain containing 2","70472","isoComp_00007528","geneComp_00002271","ENSMUST00000226526.2","Atad2","sgC9","sgNTC","protein_coding","retained_intron",55.970088621823,59.2434118687962,52.6967653748498,4.17024392294136,4.12442953462582,-0.168910071889733,NA,0.656373150064863,0.794015737787895,0.518730562341831,0.0156591969048804,0.125335876395112,-0.604691019381392,NA,0.0116166666666667,0.0136,0.00963333333333333,-0.00396666666666667,0.704522787937739,8.80521443847697e-42,FALSE,1,TRUE
"Fancc","Fanconi anemia, complementation group C","14088","isoComp_00024364","geneComp_00007116","ENSMUST00000160151.8","Fancc","sgC9","sgNTC","protein_coding","retained_intron",12.3654230179616,12.9536956207061,11.7771504152171,0.924978523169434,1.04397857567584,-0.137262068703168,NA,0.163151964975377,0.189294453394624,0.13700947655613,0.0412402003963252,0.133262443907026,-0.438992401416343,NA,0.0123666666666667,0.0143333333333333,0.0104,-0.00393333333333333,0.723414985778982,0.0329270853941877,FALSE,1,TRUE
"Rnps1","RNA binding protein with serine rich domain 1","19826","isoComp_00062532","geneComp_00021218","ENSMUST00000234342.2","Rnps1","sgC9","sgNTC","protein_coding","retained_intron",190.125457606981,191.563420932048,188.687494281914,3.9660742921647,0.524212503610355,-0.021822148669244,NA,2.08291739789387,1.76432273185829,2.40151206392944,0.0886903261082003,0.452701606949291,0.442669581854311,NA,0.0109833333333333,0.00923333333333333,0.0127333333333333,0.0035,0.70442972729979,3.57534385018868e-05,FALSE,1,FALSE
"Tspan4","tetraspanin 4","64540","isoComp_00076463","geneComp_00024636","ENSMUST00000130402.2","Tspan4","sgC9","sgNTC","protein_coding","retained_intron",113.237927255925,119.382385078412,107.093469433438,3.94546311144165,4.65901330316373,-0.156705609057981,NA,1.13343674356175,1.00149199186686,1.26538149525663,0.169993097982927,0.179759190271795,0.334443956226504,NA,0.0101166666666667,0.00836666666666667,0.0118666666666667,0.0035,0.563308525037957,0.000194689212732266,NA,1,FALSE
"Unk","unkempt family zinc finger","217331","isoComp_00078112","geneComp_00024984","ENSMUST00000140683.2","Unk","sgC9","sgNTC","protein_coding","retained_intron",14.0053986276817,14.9391945819302,13.0716026734333,1.10503564930019,0.808031648047832,-0.192528457067736,NA,0.576842770890682,0.636386899410582,0.517298642370783,0.504241007710715,0.333727607459416,-0.293777676457982,NA,0.0400166666666667,0.0383333333333333,0.0417,0.00336666666666667,0.868493453859038,2.42075957046633e-08,FALSE,1,FALSE
"Arhgap17","Rho GTPase activating protein 17","70497","isoComp_00006577","geneComp_00002061","ENSMUST00000206803.2","Arhgap17","sgC9","sgNTC","protein_coding","retained_intron",23.4788058061233,25.7677275547395,21.1898840575071,1.0278103289791,0.0376777482029611,-0.282068713292942,NA,0.466691084366848,0.548888288584276,0.384493880149421,0.108312363606158,0.0913496039149742,-0.502557024231888,NA,0.01985,0.0215333333333333,0.0181666666666667,-0.00336666666666667,0.838291678231247,0.0179351021969712,FALSE,1,FALSE
"Stxbp5","syntaxin binding protein 5 (tomosyn)","78808","isoComp_00070821","geneComp_00023299","ENSMUST00000131828.8","Stxbp5","sgC9","sgNTC","protein_coding","retained_intron",10.5746511016232,11.1078566378081,10.0414455654383,0.50646169809603,0.743904152866229,-0.145475684176535,NA,0.184450914018366,0.173727654898438,0.195174173138294,0.0583083416294227,0.104370681878822,0.159280340264182,NA,0.0171166666666667,0.0154666666666667,0.0187666666666667,0.0033,0.922269595749478,1.92715140987688e-06,TRUE,1,FALSE
"Ubfd1","ubiquitin family domain containing 1","28018","isoComp_00077664","geneComp_00024885","ENSMUST00000148060.7","Ubfd1","sgC9","sgNTC","protein_coding","retained_intron",20.0403290822512,13.0581887413075,27.0224694231949,0.661291950636321,4.75355308749492,1.04863411186125,NA,0.426519704654806,0.310849093420995,0.542190315888617,0.068512496108836,0.0960232390735408,0.783270679885368,NA,0.0218333333333333,0.0234666666666667,0.0202,-0.00326666666666667,0.968270333570403,0.00811546334040046,FALSE,1,TRUE
"Kcnn4","potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4","16534","isoComp_00041212","geneComp_00016036","ENSMUST00000206910.2","Kcnn4","sgC9","sgNTC","protein_coding","retained_intron",65.1285976987963,66.5260405767355,63.731154820857,1.92670336650298,2.58284950144239,-0.0619108597885898,NA,0.907666953494405,1.03649064375577,0.778843263233037,0.124679911438585,0.0746687288641308,-0.407748831099661,NA,0.0139666666666667,0.0156,0.0123333333333333,-0.00326666666666667,0.777564694450646,2.87579192774506e-17,FALSE,1,FALSE
"Pnpla6","patatin-like phospholipase domain containing 6","50767","isoComp_00056436","geneComp_00019862","ENSMUST00000208006.2","Pnpla6","sgC9","sgNTC","protein_coding","retained_intron",16.4837811801662,13.1783742704399,19.7891880898925,0.263501269553216,0.975872327885977,0.586174535894209,NA,0.30245982652904,0.219947451361697,0.384972201696383,0.046506878330416,0.0499554146129754,0.78044691180376,NA,0.0179666666666667,0.0165666666666667,0.0193666666666667,0.0028,0.93015713479254,3.1012228388908e-20,TRUE,2,TRUE
"Rai14","retinoic acid induced 14","75646","isoComp_00060222","geneComp_00020717","ENSMUST00000226530.2","Rai14","sgC9","sgNTC","protein_coding","retained_intron",67.4101028047838,73.7904961011344,61.0297095084332,1.58983993795655,1.61604459238593,-0.273882418073665,NA,2.20556556183527,2.50381704342672,1.90731408024382,0.130493423715489,0.0741386595584329,-0.39079296565762,NA,0.0326666666666667,0.034,0.0313333333333333,-0.00266666666666667,0.891408530269968,1.80997251707961e-05,FALSE,1,FALSE
"Tox4","TOX high mobility group box family member 4","268741","isoComp_00075185","geneComp_00024337","ENSMUST00000152493.2","Tox4","sgC9","sgNTC","protein_coding","retained_intron",32.3993550428276,31.6997947296853,33.0989153559698,0.464955102865336,1.17868243606989,0.0622912106714074,NA,0.462588137761544,0.407675138342353,0.517501137180734,0.168162371158667,0.0249973983670477,0.336792932762551,NA,0.0143333333333333,0.013,0.0156666666666667,0.00266666666666667,0.806131007356144,0.000142335698416239,FALSE,2,TRUE
"Myef2","myelin basic protein expression factor 2, repressor","17876","isoComp_00048351","geneComp_00017788","ENSMUST00000129945.2","Myef2","sgC9","sgNTC","protein_coding","protein_coding_CDS_not_defined",47.8398438104818,35.3933353347296,60.286352286234,1.02306585655389,1.36689382576354,0.768185444411676,NA,1.47098793594104,1.03577899221367,1.90619687966841,0.257377221531569,0.0528501650702462,0.873667803921557,NA,0.03035,0.0290666666666667,0.0316333333333333,0.00256666666666667,0.9249119096779,6.44458727362754e-17,TRUE,1,FALSE
"Kmt2e","lysine (K)-specific methyltransferase 2E","69188","isoComp_00042008","geneComp_00016248","ENSMUST00000197591.2","Kmt2e","sgC9","sgNTC","protein_coding","retained_intron",13.6014943671542,14.9003610355306,12.3026276987778,0.647102642239119,0.513426942751143,-0.276176503713657,NA,0.21362669943962,0.218753780429809,0.208499618449432,0.021273655545568,0.100796234045244,-0.0661648254038456,NA,0.0158,0.0147,0.0169,0.0022,0.988452709371383,0.0045942091982407,FALSE,1,TRUE
